TIMESTAMP,Chuva_mm,intervalo_horas,intensidade,data,chuva_acumulada,Ano
2026-01-12 07:15:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 07:30:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 07:45:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 08:00:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 08:15:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 08:30:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 08:45:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 09:00:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 09:15:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 09:30:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 09:45:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 10:00:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 10:15:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 10:30:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 10:45:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 11:00:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 11:15:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 11:30:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 11:45:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 12:00:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 12:15:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 12:30:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 12:45:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 13:00:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 13:15:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 13:30:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 13:45:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 14:00:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 14:15:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 14:30:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 14:45:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 15:00:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 15:15:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 15:30:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 15:45:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 16:00:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 16:15:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 16:30:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 16:45:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 17:00:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 17:15:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 17:30:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 17:45:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 18:00:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 18:15:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 18:30:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 18:45:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 19:00:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 19:15:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 19:30:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 19:45:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 20:00:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 20:15:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 20:30:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 20:45:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 21:00:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 21:15:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 21:30:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 21:45:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 22:00:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 22:15:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 22:30:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 22:45:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 23:00:00,0.0,0.25,0.0,2026-01-12,0.0,2026
2026-01-12 23:15:00,5.334,0.25,21.336,2026-01-12,5.334,2026
2026-01-12 23:30:00,1.524,0.25,6.096,2026-01-12,6.858,2026
2026-01-12 23:45:00,1.016,0.25,4.064,2026-01-12,7.874,2026
2026-01-13 00:00:00,0.254,0.25,1.016,2026-01-13,0.254,2026
2026-01-13 00:15:00,0.0,0.25,0.0,2026-01-13,0.254,2026
2026-01-13 00:30:00,0.0,0.25,0.0,2026-01-13,0.254,2026
2026-01-13 00:45:00,1.778,0.25,7.112,2026-01-13,2.032,2026
2026-01-13 01:00:00,11.94,0.25,47.76,2026-01-13,13.972,2026
2026-01-13 01:15:00,1.016,0.25,4.064,2026-01-13,14.988,2026
2026-01-13 01:30:00,0.254,0.25,1.016,2026-01-13,15.241999999999999,2026
2026-01-13 01:45:00,0.0,0.25,0.0,2026-01-13,15.241999999999999,2026
2026-01-13 02:00:00,2.54,0.25,10.16,2026-01-13,17.782,2026
2026-01-13 02:15:00,2.032,0.25,8.128,2026-01-13,19.814,2026
2026-01-13 02:30:00,1.524,0.25,6.096,2026-01-13,21.338,2026
2026-01-13 02:45:00,0.508,0.25,2.032,2026-01-13,21.846,2026
2026-01-13 03:00:00,0.254,0.25,1.016,2026-01-13,22.1,2026
2026-01-13 03:15:00,0.254,0.25,1.016,2026-01-13,22.354,2026
2026-01-13 03:30:00,1.016,0.25,4.064,2026-01-13,23.37,2026
2026-01-13 03:45:00,2.286,0.25,9.144,2026-01-13,25.656,2026
2026-01-13 04:00:00,3.048,0.25,12.192,2026-01-13,28.704,2026
2026-01-13 04:15:00,1.524,0.25,6.096,2026-01-13,30.228,2026
2026-01-13 04:30:00,1.27,0.25,5.08,2026-01-13,31.498,2026
2026-01-13 04:45:00,1.016,0.25,4.064,2026-01-13,32.514,2026
2026-01-13 05:00:00,1.016,0.25,4.064,2026-01-13,33.53,2026
2026-01-13 05:15:00,0.254,0.25,1.016,2026-01-13,33.784,2026
2026-01-13 05:30:00,0.0,0.25,0.0,2026-01-13,33.784,2026
2026-01-13 05:45:00,0.0,0.25,0.0,2026-01-13,33.784,2026
2026-01-13 06:00:00,0.0,0.25,0.0,2026-01-13,33.784,2026
2026-01-13 06:15:00,0.0,0.25,0.0,2026-01-13,33.784,2026
2026-01-13 06:30:00,0.0,0.25,0.0,2026-01-13,33.784,2026
2026-01-13 06:45:00,0.0,0.25,0.0,2026-01-13,33.784,2026
2026-01-13 07:00:00,0.0,0.25,0.0,2026-01-13,33.784,2026
2026-01-13 07:15:00,0.0,0.25,0.0,2026-01-13,33.784,2026
2026-01-13 07:30:00,0.0,0.25,0.0,2026-01-13,33.784,2026
2026-01-13 07:45:00,0.0,0.25,0.0,2026-01-13,33.784,2026
2026-01-13 08:00:00,0.0,0.25,0.0,2026-01-13,33.784,2026
2026-01-13 08:15:00,0.0,0.25,0.0,2026-01-13,33.784,2026
2026-01-13 08:30:00,0.0,0.25,0.0,2026-01-13,33.784,2026
2026-01-13 08:45:00,0.0,0.25,0.0,2026-01-13,33.784,2026
2026-01-13 09:00:00,0.0,0.25,0.0,2026-01-13,33.784,2026
2026-01-13 09:15:00,0.0,0.25,0.0,2026-01-13,33.784,2026
2026-01-13 09:30:00,0.254,0.25,1.016,2026-01-13,34.038,2026
2026-01-13 09:45:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 10:00:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 10:15:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 10:30:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 10:45:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 11:00:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 11:15:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 11:30:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 11:45:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 12:00:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 12:15:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 12:30:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 12:45:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 13:00:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 13:15:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 13:30:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 13:45:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 14:00:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 14:15:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 14:30:00,0.0,0.25,0.0,2026-01-13,34.038,2026
2026-01-13 14:45:00,0.254,0.25,1.016,2026-01-13,34.292,2026
2026-01-13 15:00:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 15:15:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 15:30:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 15:45:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 16:00:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 16:15:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 16:30:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 16:45:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 17:00:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 17:15:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 17:30:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 17:45:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 18:00:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 18:15:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 18:30:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 18:45:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 19:00:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 19:15:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 19:30:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 19:45:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 20:00:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 20:15:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 20:30:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 20:45:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 21:00:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 21:15:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 21:30:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 21:45:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 22:00:00,0.0,0.25,0.0,2026-01-13,34.292,2026
2026-01-13 22:15:00,5.842,0.25,23.368,2026-01-13,40.134,2026
2026-01-13 22:30:00,10.16,0.25,40.64,2026-01-13,50.294,2026
2026-01-13 22:45:00,4.064,0.25,16.256,2026-01-13,54.358000000000004,2026
2026-01-13 23:00:00,2.032,0.25,8.128,2026-01-13,56.39,2026
2026-01-13 23:15:00,0.508,0.25,2.032,2026-01-13,56.898,2026
2026-01-13 23:30:00,0.254,0.25,1.016,2026-01-13,57.152,2026
2026-01-13 23:45:00,1.016,0.25,4.064,2026-01-13,58.168,2026
2026-01-14 00:00:00,0.762,0.25,3.048,2026-01-14,0.762,2026
2026-01-14 00:15:00,0.762,0.25,3.048,2026-01-14,1.524,2026
2026-01-14 00:30:00,0.508,0.25,2.032,2026-01-14,2.032,2026
2026-01-14 00:45:00,0.254,0.25,1.016,2026-01-14,2.286,2026
2026-01-14 01:00:00,0.508,0.25,2.032,2026-01-14,2.794,2026
2026-01-14 01:15:00,0.254,0.25,1.016,2026-01-14,3.048,2026
2026-01-14 01:30:00,0.508,0.25,2.032,2026-01-14,3.556,2026
2026-01-14 01:45:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 02:00:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 02:15:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 02:30:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 02:45:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 03:00:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 03:15:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 03:30:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 03:45:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 04:00:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 04:15:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 04:30:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 04:45:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 05:00:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 05:15:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 05:30:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 05:45:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 06:00:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 06:15:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 06:30:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 06:45:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 07:00:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 07:15:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 07:30:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 07:45:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 08:00:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 08:15:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 08:30:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 08:45:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 09:00:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 09:15:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 09:30:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 09:45:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 10:00:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 10:15:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 10:30:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 10:45:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 11:00:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 11:15:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 11:30:00,0.0,0.25,0.0,2026-01-14,3.556,2026
2026-01-14 11:45:00,0.254,0.25,1.016,2026-01-14,3.81,2026
2026-01-14 12:00:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 12:15:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 12:30:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 12:45:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 13:00:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 13:15:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 13:30:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 13:45:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 14:00:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 14:15:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 14:30:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 14:45:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 15:00:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 15:15:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 15:30:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 15:45:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 16:00:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 16:15:00,0.0,0.25,0.0,2026-01-14,3.81,2026
2026-01-14 16:30:00,0.254,0.25,1.016,2026-01-14,4.064,2026
2026-01-14 16:45:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 17:00:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 17:15:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 17:30:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 17:45:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 18:00:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 18:15:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 18:30:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 18:45:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 19:00:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 19:15:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 19:30:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 19:45:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 20:00:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 20:15:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 20:30:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 20:45:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 21:00:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 21:15:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 21:30:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 21:45:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 22:00:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 22:15:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 22:30:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 22:45:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 23:00:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 23:15:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 23:30:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-14 23:45:00,0.0,0.25,0.0,2026-01-14,4.064,2026
2026-01-15 00:00:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 00:15:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 00:30:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 00:45:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 01:00:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 01:15:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 01:30:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 01:45:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 02:00:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 02:15:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 02:30:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 02:45:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 03:00:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 03:15:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 03:30:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 03:45:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 04:00:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 04:15:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 04:30:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 04:45:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 05:00:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 05:15:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 05:30:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 05:45:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 06:00:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 06:15:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 06:30:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 06:45:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 07:00:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 07:15:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 07:30:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 07:45:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 08:00:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 08:15:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 08:30:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 08:45:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 09:00:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 09:15:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 09:30:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 09:45:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 10:00:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 10:15:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 10:30:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 10:45:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 11:00:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 11:15:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 11:30:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 11:45:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 12:00:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 12:15:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 12:30:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 12:45:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 13:00:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 13:15:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 13:30:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 13:45:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 14:00:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 14:15:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 14:30:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 14:45:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 15:00:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 15:15:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 15:30:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 15:45:00,0.0,0.25,0.0,2026-01-15,0.0,2026
2026-01-15 16:00:00,3.302,0.25,13.208,2026-01-15,3.302,2026
2026-01-15 16:15:00,10.92,0.25,43.68,2026-01-15,14.222,2026
2026-01-15 16:30:00,4.572,0.25,18.288,2026-01-15,18.794,2026
2026-01-15 16:45:00,2.794,0.25,11.176,2026-01-15,21.588,2026
2026-01-15 17:00:00,1.27,0.25,5.08,2026-01-15,22.858,2026
2026-01-15 17:15:00,0.508,0.25,2.032,2026-01-15,23.366,2026
2026-01-15 17:30:00,1.524,0.25,6.096,2026-01-15,24.89,2026
2026-01-15 17:45:00,1.524,0.25,6.096,2026-01-15,26.414,2026
2026-01-15 18:00:00,0.0,0.25,0.0,2026-01-15,26.414,2026
2026-01-15 18:15:00,0.508,0.25,2.032,2026-01-15,26.922,2026
2026-01-15 18:30:00,0.0,0.25,0.0,2026-01-15,26.922,2026
2026-01-15 18:45:00,0.0,0.25,0.0,2026-01-15,26.922,2026
2026-01-15 19:00:00,0.254,0.25,1.016,2026-01-15,27.176,2026
2026-01-15 19:15:00,0.0,0.25,0.0,2026-01-15,27.176,2026
2026-01-15 19:30:00,0.0,0.25,0.0,2026-01-15,27.176,2026
2026-01-15 19:45:00,0.0,0.25,0.0,2026-01-15,27.176,2026
2026-01-15 20:00:00,0.0,0.25,0.0,2026-01-15,27.176,2026
2026-01-15 20:15:00,0.0,0.25,0.0,2026-01-15,27.176,2026
2026-01-15 20:30:00,0.0,0.25,0.0,2026-01-15,27.176,2026
2026-01-15 20:45:00,0.0,0.25,0.0,2026-01-15,27.176,2026
2026-01-15 21:00:00,0.0,0.25,0.0,2026-01-15,27.176,2026
2026-01-15 21:15:00,0.0,0.25,0.0,2026-01-15,27.176,2026
2026-01-15 21:30:00,0.0,0.25,0.0,2026-01-15,27.176,2026
2026-01-15 21:45:00,0.508,0.25,2.032,2026-01-15,27.684,2026
2026-01-15 22:00:00,0.0,0.25,0.0,2026-01-15,27.684,2026
2026-01-15 22:15:00,0.0,0.25,0.0,2026-01-15,27.684,2026
2026-01-15 22:30:00,0.0,0.25,0.0,2026-01-15,27.684,2026
2026-01-15 22:45:00,0.0,0.25,0.0,2026-01-15,27.684,2026
2026-01-15 23:00:00,0.0,0.25,0.0,2026-01-15,27.684,2026
2026-01-15 23:15:00,0.0,0.25,0.0,2026-01-15,27.684,2026
2026-01-15 23:30:00,0.0,0.25,0.0,2026-01-15,27.684,2026
2026-01-15 23:45:00,0.0,0.25,0.0,2026-01-15,27.684,2026
2026-01-16 00:00:00,0.0,0.25,0.0,2026-01-16,0.0,2026
2026-01-16 00:15:00,0.0,0.25,0.0,2026-01-16,0.0,2026
